id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
6438518,32377507,Hugo,01-05-2015,100%,2,2,Seattle,WA,98103,United States,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",145,950,"3,500.00",300,60,2,15,1,1125,20,94,strict,2.96
5444457,1195323,Celia,22-09-2011,N/A,1,1,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo}",90,600,,,,1,0,2,1125,15,97,flexible,1.56
7574864,8537839,Josh & Joanne,30-08-2013,100%,1,1,Seattle,WA,98103,United States,House,Entire home/apt,8,3.5,4,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",349,"1,950.00",,500,175,6,50,1,1125,1,80,strict,0.86
2969955,12393299,Heather,19-02-2014,100%,1,1,Seattle,WA,98117,United States,Other,Entire home/apt,4,1,2,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",Essentials,Shampoo}",150,,,,,1,0,2,1125,2,100,flexible,0.12
9473312,24892993,Jamie,16-12-2014,100%,1,1,Seattle,WA,98103,United States,House,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",105,,,,80,4,10,2,4,1,100,moderate,1
254340,1336214,Kim,26-10-2011,100%,1,1,Seattle,WA,98117,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",95,615,,150,50,3,20,3,21,86,98,moderate,1.74
496074,2450062,Liza,23-05-2012,100%,1,1,Seattle,WA,98117,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",85,,,150,40,2,20,3,21,80,94,moderate,1.93
9217337,47930029,Posy,01-11-2015,100%,1,1,Seattle,WA,98103,United States,House,Private room,2,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",52,350,"1,500.00",500,20,1,20,1,1125,0,,moderate,
4130102,6281824,Jessica,08-05-2013,67%,1,1,Seattle,WA,98103,United States,House,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",105,,,150,,2,25,2,1125,0,,flexible,
1256892,6846442,Laurie,10-06-2013,100%,1,1,Seattle,WA,98117,United States,Apartment,Entire home/apt,4,1,1,1,Futon,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,700,,100,25,2,20,2,1125,94,96,moderate,3.03
9348375,24803728,Chris,13-12-2014,100%,1,1,Seattle,WA,98107,United States,House,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",110,,,300,50,4,50,20,65,0,,flexible,
4598160,14418694,Geoffrey,17-04-2014,100%,1,1,Seattle,WA,98103,United States,Apartment,Shared room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Essentials,Shampoo}",67,,,,,1,0,1,1125,106,99,flexible,8.5
6127974,31659671,Michael,21-04-2015,70%,4,4,Seattle,WA,98103,United States,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",75,,"2,750.00",150,,2,10,2,35,36,95,strict,4.34
748526,3932149,Amy,20-10-2012,88%,1,1,Seattle,WA,98117,United States,House,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector""}",69,575,"2,500.00",200,75,2,0,3,30,38,91,strict,1.01
3908378,1611939,Drew,16-01-2012,100%,1,1,Seattle,WA,98117,United States,House,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",96,750,"2,800.00",,10,1,0,2,1125,101,96,moderate,6.06
2868006,14660515,Eric,24-04-2014,N/A,1,1,Seattle,WA,98103,United States,Apartment,Private room,2,1.5,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Shampoo}",60,,800,,,1,0,1,1125,8,94,flexible,0.4
5683646,7475488,Ericka,14-07-2013,100%,1,1,Seattle,WA,98103,United States,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",95,,,,20,2,15,1,1125,41,93,moderate,4.35
2762241,14127360,Anne & Kelly,10-04-2014,100%,1,1,Seattle,WA,98107,United States,Apartment,Private room,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,450,"1,879.00",,50,2,30,3,1125,30,91,moderate,1.63
4760181,2745335,Felix,26-06-2012,100%,2,2,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",55,,,,10,1,10,3,30,60,97,moderate,4.81
4287974,20219463,Dan,18-08-2014,100%,1,1,Seattle,WA,98105,United States,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",130,750,"2,500.00",,50,2,0,1,1125,33,96,moderate,2.55
48848,212404,Piper + Kent,25-08-2010,100%,1,1,Seattle,WA,98115,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",125,,"2,200.00",500,75,1,0,2,365,22,99,strict,0.35
9999759,29935483,Julie,24-03-2015,100%,1,1,Seattle,WA,98105,United States,House,Entire home/apt,6,3,5,5,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,,,"1,500.00",200,6,100,4,1125,0,,moderate,
3774113,2336122,Sandra,10-05-2012,100%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",200,"1,200.00","4,800.00",175,75,2,10,3,1125,3,100,moderate,0.19
8227710,658155,Joe,02-06-2011,100%,13,13,Seattle,WA,98105,United States,House,Entire home/apt,12,3.5,5,7,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",400,,,500,250,1,0,3,1125,2,90,strict,0.92
23919,95510,Peggy,18-03-2010,100%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",165,990,"3,900.00",200,75,3,30,3,90,6,97,strict,0.09
7698721,1024728,Barbara,26-08-2011,N/A,2,2,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",117,720,,100,35,2,15,1,1125,1,100,moderate,0.27
7872818,3382100,Judith,26-08-2012,100%,1,1,Seattle,WA,98105,United States,House,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo}",85,525,"1,950.00",150,25,1,0,2,1125,11,98,moderate,3.33
8289871,1024728,Barbara,26-08-2011,N/A,2,2,Seattle,WA,98105,United States,House,Private room,2,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,""Hot Tub"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",115,735,,100,35,1,0,2,1125,0,,moderate,
1737244,9148911,Constance,30-09-2013,100%,1,1,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",62,475,"1,637.00",200,40,1,10,1,1125,11,91,strict,1.13
1429904,7688686,Cecilia,24-07-2013,100%,1,1,Seattle,WA,98105,United States,Cabin,Entire home/apt,2,1,0,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,,,,,2,20,2,1125,66,95,moderate,2.31
9074837,7182858,Anj,29-06-2013,100%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Heating,Washer,Dryer,Essentials,Shampoo}",100,,,,,1,0,1,1125,3,100,flexible,1.34
4278896,3650148,Allison,23-09-2012,100%,2,2,Seattle,WA,98105,United States,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",60,,,,,1,10,2,15,33,97,moderate,2.23
4016079,16206353,Kathy,31-05-2014,100%,1,1,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,1,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",185,"1,100.00","3,100.00",100,100,4,20,3,30,15,99,moderate,0.96
7389950,5371112,Donghwan,08-03-2013,100%,1,1,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",99,,,,30,1,0,1,1125,12,98,moderate,2.55
3529563,9893268,Elliott,08-11-2013,N/A,1,1,Seattle,WA,98105,United States,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",200,"1,000.00","3,000.00",200,25,4,20,2,1125,0,,moderate,
8612922,41402752,Kendall,13-08-2015,100%,1,1,Seattle,WA,98105,United States,House,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",125,800,"3,200.00",200,,2,10,1,1125,9,98,moderate,2.93
7564942,39663044,Nicolas,27-07-2015,N/A,1,1,Seattle,WA,98105,United States,Apartment,Private room,2,1,1,1,Airbed,"{Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",60,,,,10,1,0,1,1125,4,100,moderate,0.79
5228066,3650148,Allison,23-09-2012,100%,2,2,Seattle,WA,98105,United States,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",100,,,,50,2,25,4,1125,2,90,strict,0.21
8150045,17640965,Gloria,04-07-2014,100%,1,1,Seattle,WA,98105,United States,House,Private room,2,1,1,1,Pull-out Sofa,"{TV,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door""}",55,,,200,20,1,0,1,12,14,94,flexible,3.41
3413183,17208894,Ryan,24-06-2014,N/A,1,1,Seattle,WA,98199,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo}",550,,,,,1,0,1,1125,1,100,flexible,0.05
3123041,597729,Diane,17-05-2011,100%,1,1,Seattle,WA,98199,United States,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",75,,,,,1,0,2,5,79,96,moderate,4.04
2492143,512103,Mari,15-04-2011,60%,1,1,Seattle,WA,98199,United States,House,Private room,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",95,,,150,,1,10,1,30,18,90,strict,0.83
6714652,16007710,Jon,26-05-2014,88%,2,2,Seattle,WA,98199,United States,Loft,Entire home/apt,2,1,0,1,Pull-out Sofa,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",150,,,95,30,1,0,1,10,11,98,moderate,1.88
6678058,34953514,Jeffrey,03-06-2015,100%,1,1,Seattle,WA,98199,United States,House,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",110,700,"2,700.00",150,35,2,0,1,1125,12,93,strict,1.98
1696194,8956137,William,20-09-2013,100%,6,6,Seattle,WA,98199,United States,House,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",228,"1,900.00",,500,95,1,0,2,1125,11,96,strict,0.51
9352778,208959,Val,22-08-2010,100%,1,1,Seattle,WA,98199,United States,House,Entire home/apt,6,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",110,,,100,112,4,20,2,15,2,100,strict,2
2720963,3676438,Dan,25-09-2012,100%,1,1,Seattle,WA,98199,United States,House,Entire home/apt,6,3.5,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",950,,,250,,6,100,3,1125,5,96,strict,0.74
6591879,34487300,E.J.,29-05-2015,100%,1,1,Seattle,WA,98199,United States,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",225,"1,575.00","5,500.00",500,165,1,0,7,1125,1,100,strict,0.16
10023353,12166833,Monika,12-02-2014,100%,2,2,Seattle,WA,98199,United States,House,Entire home/apt,6,2,3,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125,750,"3,000.00",,110,4,15,1,1125,0,,strict,
8207987,43281593,Ann,03-09-2015,100%,1,1,Seattle,WA,98199,United States,House,Private room,2,2,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",68,400,"1,600.00",,30,1,80,3,1125,0,,flexible,
3971346,14446306,Derek,18-04-2014,100%,1,1,Seattle,WA,98199,United States,House,Entire home/apt,6,1.5,3,3,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace""}",250,,,300,50,1,0,2,6,35,98,moderate,2.14
3382533,5177328,Andrea,21-02-2013,98%,6,6,Seattle,WA,98199,United States,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",150,"1,000.00","3,000.00",100,40,1,0,2,90,50,98,strict,2.84
8943821,11274242,Loida,13-01-2014,100%,1,1,Seattle,WA,98199,United States,Apartment,Private room,2,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",48,,,,12,1,10,2,1125,2,100,moderate,0.98
4485424,16630158,Kerry,10-06-2014,100%,1,1,Seattle,WA,98199,United States,House,Entire home/apt,8,3,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",330,,,250,90,6,0,3,28,37,100,strict,2.72
7227464,5177328,Andrea,21-02-2013,98%,6,6,Seattle,WA,98199,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125,800,"2,800.00",100,40,1,0,2,90,17,96,strict,3.11
2958318,12729402,Shadhi,02-03-2014,N/A,1,1,Seattle,WA,98199,United States,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,Essentials}",350,,,,,1,0,2,3,0,,flexible,
